;name;qid;measure;value
326;BR(TF_IDF);71;map;0.2986642285293222
327;BR(TF_IDF);71;recip_rank;0.5
328;BR(TF_IDF);72;map;0.4846427166744158
329;BR(TF_IDF);72;recip_rank;1.0
330;BR(TF_IDF);73;map;0.4518459686644996
331;BR(TF_IDF);73;recip_rank;1.0
332;BR(TF_IDF);74;map;0.2160902685061814
333;BR(TF_IDF);74;recip_rank;1.0
334;BR(TF_IDF);75;map;0.7575150494802282
335;BR(TF_IDF);75;recip_rank;1.0
336;BR(TF_IDF);76;map;0.3368632248482061
337;BR(TF_IDF);76;recip_rank;1.0
338;BR(TF_IDF);77;map;0.4056841177263038
339;BR(TF_IDF);77;recip_rank;1.0
340;BR(TF_IDF);78;map;0.1207974393458629
341;BR(TF_IDF);78;recip_rank;0.07692307692307693
342;BR(TF_IDF);79;map;0.09493367806275874
343;BR(TF_IDF);79;recip_rank;0.5
200;BR(TF_IDF);8;map;0.5
201;BR(TF_IDF);8;recip_rank;0.5
344;BR(TF_IDF);80;map;0.007144142221420812
345;BR(TF_IDF);80;recip_rank;0.008928571428571428
346;BR(TF_IDF);81;map;0.30401935021500237
347;BR(TF_IDF);81;recip_rank;1.0
348;BR(TF_IDF);82;map;0.2396311160423612
349;BR(TF_IDF);82;recip_rank;1.0
350;BR(TF_IDF);83;map;0.23493235154351588
351;BR(TF_IDF);83;recip_rank;1.0
352;BR(TF_IDF);84;map;0.32846055524463724
353;BR(TF_IDF);84;recip_rank;1.0
354;BR(TF_IDF);85;map;0.0059122070286004354
355;BR(TF_IDF);85;recip_rank;0.013513513513513514
356;BR(TF_IDF);86;map;0.08178341113533369
357;BR(TF_IDF);86;recip_rank;0.1111111111111111
358;BR(TF_IDF);87;map;0.22253254033872852
359;BR(TF_IDF);87;recip_rank;1.0
360;BR(TF_IDF);88;map;0.060998128884790115
361;BR(TF_IDF);88;recip_rank;0.1
362;BR(TF_IDF);89;map;0.08737273117424477
363;BR(TF_IDF);89;recip_rank;0.1
202;BR(TF_IDF);9;map;0.5222222222222223
203;BR(TF_IDF);9;recip_rank;1.0
364;BR(TF_IDF);90;map;0.16870990966976288
365;BR(TF_IDF);90;recip_rank;1.0
366;BR(TF_IDF);91;map;0.3564038634257101
367;BR(TF_IDF);91;recip_rank;1.0
